id,code,display
5772,"37944-6","Carotid artery and Cerebral artery - right Fluoroscopic angiogram W contrast IA"
5773,"37391-0","Carotid artery and Vertebral artery Fluoroscopic angiogram W contrast IA"
5774,"37392-8","Carotid artery and Vertebral artery - bilateral Fluoroscopic angiogram W contrast IA"
5775,"37393-6","Carotid artery+Vertebral artery - left Fluoroscopic angiogram W contrast IA"
5776,"37943-8","Carotid artery+Vertebral artery - right Fluoroscopic angiogram W contrast IA"
5777,"24622-3","Celiac artery Fluoroscopic angiogram W contrast IA"
5778,"37403-3","Celiac artery and Gastric artery - left and Superior mesenteric artery Fluoroscopic angiogram W contrast IA"
5779,"37394-4","Celiac artery and Superior mesenteric artery and Inferior mesenteric artery Fluoroscopic angiogram W contrast IA"
5780,"37173-2","Cerebral artery Fluoroscopic angiogram W contrast IA"
5781,"30891-6","Cervicocerebral artery Fluoroscopic angiogram W contrast IA"
5782,"37174-0","Coronary arteries Fluoroscopic angiogram W contrast IA"
5783,"37595-6","Coronary graft Fluoroscopic angiogram W contrast IA"
5784,"30848-6","Extremity arteries Fluoroscopic angiogram W contrast IA"
5785,"30849-4","Extremity arteries - bilateral Fluoroscopic angiogram W contrast IA"
5786,"37395-1","Extremity arteries - left Fluoroscopic angiogram W contrast IA"
5787,"37949-5","Extremity arteries - right Fluoroscopic angiogram W contrast IA"
5788,"37175-7","Femoral artery Fluoroscopic angiogram W contrast IA"
5789,"37176-5","Femoral artery and Popliteal artery Fluoroscopic angiogram W contrast IA"
5790,"37397-7","Gastric artery Fluoroscopic angiogram W contrast IA"
5791,"37398-5","Gastric artery - left Fluoroscopic angiogram W contrast IA"
5792,"38801-7","Gastric artery - right Fluoroscopic angiogram W contrast IA"
5793,"37399-3","Gastroduodenal artery Fluoroscopic angiogram W contrast IA"
5794,"30822-1","Head artery - bilateral and Neck artery - bilateral Fluoroscopic angiogram W contrast IA"
5795,"62448-6","Head artery.left+Neck artery.left Fluoroscopic angiogram W contrast IA"
5796,"62449-4","Head artery.right+Neck artery.right Fluoroscopic angiogram W contrast IA"
5797,"30823-9","Head artery and Neck artery Fluoroscopic angiogram W contrast IA"
5798,"25076-1","Hepatic artery Fluoroscopic angiogram W contrast IA"
5799,"43782-2","Iliac artery Fluoroscopic angiogram W contrast IA"
5800,"37177-3","Iliac artery - bilateral Fluoroscopic angiogram W contrast IA"
5801,"24862-5","Iliac artery Internal Fluoroscopic angiogram W contrast IA"
5802,"37178-1","Iliac artery - left Fluoroscopic angiogram W contrast IA"
5803,"37739-0","Iliac artery - right Fluoroscopic angiogram W contrast IA"
5804,"37179-9","Inferior mesenteric artery Fluoroscopic angiogram W contrast IA"
5805,"25079-5","Kidney arteries Fluoroscopic angiogram W contrast IA"
5806,"37487-6","Lower extremity arteries Fluoroscopic angiogram W contrast IA"
5807,"47986-5","Lower extremity arteries - left Fluoroscopic angiogram W contrast IA"
5808,"47987-3","Lower extremity arteries - right Fluoroscopic angiogram W contrast IA"
5809,"30829-6","Internal mammary artery Fluoroscopic angiogram W contrast IA"
5810,"64995-4","Mammary artery.internal - left Fluoroscopic angiogram W contrast IA"
5811,"65000-2","Mammary artery.internal - right Fluoroscopic angiogram W contrast IA"
5812,"37401-7","Maxillary artery.internal Fluoroscopic angiogram W contrast IA"
5813,"24833-6","Mesenteric artery Fluoroscopic angiogram W contrast IA"
5814,"24860-9","Pancreatic artery Fluoroscopic angiogram W contrast IA"
5815,"30833-8","Pelvis arteries Fluoroscopic angiogram W contrast IA"
5816,"37935-4","Pelvis arteries and Lower extremity arteries - bilateral Fluoroscopic angiogram W contrast IA"
5817,"24874-0","Peripheral arteries Fluoroscopic angiogram W contrast IA"
5818,"44240-0","Peripheral arteries - bilateral Fluoroscopic angiogram W contrast IA"
5819,"69249-1","Popliteal artery Fluoroscopic angiogram W contrast IA"
5820,"37181-5","Popliteal artery - left Fluoroscopic angiogram W contrast IA"
5821,"37778-8","Popliteal artery - right Fluoroscopic angiogram W contrast IA"
5822,"37404-1","Pudendal artery.internal Fluoroscopic angiogram W contrast IA"
5823,"39057-5","Pulmonary artery Fluoroscopic angiogram W contrast IA"
5824,"30830-4","Pulmonary artery - bilateral Fluoroscopic angiogram W contrast IA"
5825,"37182-3","Pulmonary artery - left Fluoroscopic angiogram W contrast IA"
5826,"37779-6","Pulmonary artery - right Fluoroscopic angiogram W contrast IA"
5827,"30834-6","Renal artery - bilateral Fluoroscopic angiogram W contrast IA"
5828,"62446-0","Renal artery - left Fluoroscopic angiogram W contrast IA"
5829,"62447-8","Renal artery - right Fluoroscopic angiogram W contrast IA"
5830,"24925-0","Spinal artery Fluoroscopic angiogram W contrast IA"
5831,"26082-8","Spinal artery - bilateral Fluoroscopic angiogram W contrast IA"
5832,"26083-6","Spinal artery - left Fluoroscopic angiogram W contrast IA"
5833,"26084-4","Spinal artery - right Fluoroscopic angiogram W contrast IA"
5834,"24992-0","Splenic artery Fluoroscopic angiogram W contrast IA"
5835,"24991-2","Splenic vein and Portal vein Fluoroscopic angiogram W contrast IA"
5836,"37886-9","Subclavian artery Fluoroscopic angiogram W contrast IA"
5837,"37405-8","Subclavian artery - bilateral Fluoroscopic angiogram W contrast IA"
5838,"37406-6","Subclavian artery - left Fluoroscopic angiogram W contrast IA"
5839,"37966-9","Subclavian artery - right Fluoroscopic angiogram W contrast IA"
5840,"37180-7","Superior mesenteric artery Fluoroscopic angiogram W contrast IA"
5841,"37402-5","Superior mesenteric artery and Inferior mesenteric artery Fluoroscopic angiogram W contrast IA"
5842,"38119-4","Thoracic artery Fluoroscopic angiogram W contrast IA"
5843,"37900-8","Tibial artery Fluoroscopic angiogram W contrast IA"
5844,"37489-2","Tibioperoneal arteries Fluoroscopic angiogram W contrast IA"
5845,"37977-6","Upper extremity arteries Fluoroscopic angiogram W contrast IA"
5846,"37396-9","Upper extremity arteries - bilateral Fluoroscopic angiogram W contrast IA"
5847,"37488-4","Upper extremity arteries - left Fluoroscopic angiogram W contrast IA"
5848,"37967-7","Upper extremity arteries - right Fluoroscopic angiogram W contrast IA"
5849,"24576-1","Urinary bladder arteries Fluoroscopic angiogram W contrast IA"
5850,"37979-2","Uterine artery Fluoroscopic angiogram W contrast IA"
5851,"37407-4","Vertebral artery - bilateral Fluoroscopic angiogram W contrast IA"
5852,"37490-0","Vertebral artery - left Fluoroscopic angiogram W contrast IA"
5853,"37968-5","Vertebral artery - right Fluoroscopic angiogram W contrast IA"
5854,"42156-0","Vessels Fluoroscopic angiogram W contrast IA"
5855,"25017-5","Urinary Bladder and Urethra Fluoroscopy W contrast intra bladder"
5856,"43559-4","Urinary Bladder and Urethra Fluoroscopy W contrast intra bladder during voiding"
5857,"37586-5","Penis Fluoroscopy W contrast intra corpus cavernosum"
5858,"39054-2","Breast duct Mammogram W contrast intra duct"
5859,"38095-6","Breast duct - bilateral Mammogram W contrast intra duct"
5860,"38096-4","Breast duct - left Mammogram W contrast intra duct"
5861,"38825-6","Breast duct - right Mammogram W contrast intra duct"
5862,"30810-6","Lacrimal duct Fluoroscopy W contrast intra lacrimal duct"
5863,"38098-0","Lacrimal duct - bilateral Fluoroscopy W contrast intra lacrimal duct"
5864,"38099-8","Lacrimal duct - left Fluoroscopy W contrast intra lacrimal duct"
5865,"38827-2","Lacrimal duct - right Fluoroscopy W contrast intra lacrimal duct"
5866,"24845-0","Neck Fluoroscopy W contrast intra larynx"
5867,"30850-2","Extremity lymphatics Fluoroscopy W contrast intra lymphatic"
5868,"30851-0","Extremity lymphatics - bilateral Fluoroscopy W contrast intra lymphatic"
5869,"37599-8","Extremity lymphatics - left Fluoroscopy W contrast intra lymphatic"
5870,"38812-4","Extremity lymphatics - right Fluoroscopy W contrast intra lymphatic"
5871,"24827-8","Lymphatics Fluoroscopy W contrast intra lymphatic"
5872,"30839-5","Lymphatics abdominal Fluoroscopy W contrast intra lymphatic"
5873,"30840-3","Lymphatics abdominal - bilateral Fluoroscopy W contrast intra lymphatic"
5874,"37597-2","Lymphatics abdominal and Lymphatics pelvic Fluoroscopy W contrast intra lymphatic"
5875,"37598-0","Lymphatics abdominal and Lymphatics pelvic - bilateral Fluoroscopy W contrast intra lymphatic"
5876,"37596-4","Lymphatics abdominal and Lymphatics pelvic - left Fluoroscopy W contrast intra lymphatic"
5877,"38811-6","Lymphatics abdominal and Lymphatics pelvic - right Fluoroscopy W contrast intra lymphatic"
5878,"37600-4","Lymphatics - left Fluoroscopy W contrast intra lymphatic"
5879,"39510-3","Lymphatics pelvic Fluoroscopy W contrast intra lymphatic"
5880,"37601-2","Lymphatics pelvic - bilateral Fluoroscopy W contrast intra lymphatic"
5881,"38813-2","Lymphatics - right Fluoroscopy W contrast intra lymphatic"
5882,"39148-2","Breast duct Mammogram W contrast intra multiple ducts"
5883,"39146-6","Breast duct - bilateral Mammogram W contrast intra multiple ducts"
5884,"39145-8","Breast duct - left Mammogram W contrast intra multiple ducts"
5885,"39147-4","Breast duct - right Mammogram W contrast intra multiple ducts"
5886,"24661-1","Pleural space Fluoroscopy W contrast intra pleural space"
5887,"38116-0","Parotid gland Fluoroscopy W contrast intra salivary duct"
5888,"38097-2","Parotid gland - left Fluoroscopy W contrast intra salivary duct"
5889,"38826-4","Parotid gland - right Fluoroscopy W contrast intra salivary duct"
5890,"24902-9","Salivary gland Fluoroscopy W contrast intra salivary duct"
5891,"26067-9","Salivary gland - bilateral Fluoroscopy W contrast intra salivary duct"
5892,"26068-7","Salivary gland - left Fluoroscopy W contrast intra salivary duct"
5893,"26069-5","Salivary gland - right Fluoroscopy W contrast intra salivary duct"
5894,"38153-3","Submandibular gland Fluoroscopy W contrast intra salivary duct"
5895,"48698-5","Submandibular gland - bilateral Fluoroscopy W contrast intra salivary duct"
5896,"42460-6","Submandibular gland - left Fluoroscopy W contrast intra salivary duct"
5897,"48696-9","Submandibular gland - right Fluoroscopy W contrast intra salivary duct"
5898,"24912-8","Sinus tract Fluoroscopy W contrast intra sinus tract"
5899,"24552-2","Stent Fluoroscopy W contrast intra stent"
5900,"25016-7","Urethra Fluoroscopy W contrast intra urethra"
5901,"39151-6","Vas deferens Fluoroscopy W contrast intra vas deferens"
5902,"37183-1","Ankle Fluoroscopy W contrast intraarticular"
5903,"37184-9","Ankle - bilateral Fluoroscopy W contrast intraarticular"
5904,"37185-6","Ankle - left Fluoroscopy W contrast intraarticular"
5905,"37942-0","Ankle - right Fluoroscopy W contrast intraarticular"
5906,"37186-4","Elbow Fluoroscopy W contrast intraarticular"
5907,"37187-2","Elbow - bilateral Fluoroscopy W contrast intraarticular"
5908,"37188-0","Elbow - left Fluoroscopy W contrast intraarticular"
5909,"37947-9","Elbow - right Fluoroscopy W contrast intraarticular"
5910,"24764-3","Hip Fluoroscopy W contrast intraarticular"
5911,"26070-3","Hip - bilateral Fluoroscopy W contrast intraarticular"
5912,"26071-1","Hip - left Fluoroscopy W contrast intraarticular"
5913,"26072-9","Hip - right Fluoroscopy W contrast intraarticular"
5914,"24800-5","Knee Fluoroscopy W contrast intraarticular"
5915,"26073-7","Knee - bilateral Fluoroscopy W contrast intraarticular"
5916,"26074-5","Knee - left Fluoroscopy W contrast intraarticular"
5917,"26075-2","Knee - right Fluoroscopy W contrast intraarticular"
5918,"37647-5","Sacroiliac Joint Fluoroscopy W contrast intraarticular"
5919,"37189-8","Sacroiliac joint - bilateral Fluoroscopy W contrast intraarticular"
5920,"37190-6","Sacroiliac joint - left Fluoroscopy W contrast intraarticular"
5921,"37785-3","Sacroiliac joint - right Fluoroscopy W contrast intraarticular"
5922,"24910-2","Shoulder Fluoroscopy W contrast intraarticular"
5923,"26076-0","Shoulder - bilateral Fluoroscopy W contrast intraarticular"
5924,"26077-8","Shoulder - left Fluoroscopy W contrast intraarticular"
5925,"26078-6","Shoulder - right Fluoroscopy W contrast intraarticular"
5926,"37901-6","Temporomandibular joint Fluoroscopy W contrast intraarticular"
5927,"37409-0","Temporomandibular joint - bilateral Fluoroscopy W contrast intraarticular"
5928,"37410-8","Temporomandibular joint - left Fluoroscopy W contrast intraarticular"
5929,"37818-2","Temporomandibular joint - right Fluoroscopy W contrast intraarticular"
5930,"25034-0","Wrist Fluoroscopy W contrast intraarticular"
5931,"37570-9","Wrist - bilateral Fluoroscopy W contrast intraarticular"
5932,"37571-7","Wrist - left Fluoroscopy W contrast intraarticular"
5933,"37641-8","Wrist - right Fluoroscopy W contrast intraarticular"
5934,"37191-4","Joint Fluoroscopy W contrast intraarticular"
5935,"24825-2","Lung X-ray W contrast intrabronchial"
5936,"30813-0","Lung - bilateral X-ray W contrast intrabronchial"
5937,"64996-2","Lung - left X-ray W contrast intrabronchial"
5938,"64997-0","Lung - right X-ray W contrast intrabronchial"
5939,"24927-6","Spine Fluoroscopy W contrast intradisc"
5940,"37192-2","Spine Cervical Fluoroscopy W contrast intradisc"
5941,"37193-0","Spine Lumbar Fluoroscopy W contrast intradisc"
5942,"70933-7","Spine Thoracic Fluoroscopy W contrast intradisc"
5943,"25022-5","Uterus and Fallopian tubes Fluoroscopy W contrast intrauterine"
5944,"30811-4","Posterior fossa Fluoroscopy W contrast IT"
5945,"37572-5","Spine Fluoroscopy W contrast IT"
5946,"24947-4","Spine Cervical Fluoroscopy W contrast IT"
5947,"38103-8","Spine Cervical and Spine Lumbar Fluoroscopy W contrast IT"
5948,"30808-0","Spine Cervical and Thoracic and Lumbar Fluoroscopy W contrast IT"
5949,"38104-6","Spine.epidural space Fluoroscopy W contrast IT"
5950,"24974-8","Spine Lumbar Fluoroscopy W contrast IT"
5951,"24985-4","Spine Thoracic Fluoroscopy W contrast IT"
5952,"69066-9","Abdominal vessels Fluoroscopic angiogram W contrast IV"
5953,"30843-7","Adrenal vein Fluoroscopic angiogram W contrast IV"
5954,"37602-0","Adrenal vein left Fluoroscopic angiogram W contrast IV"
5955,"30844-5","Adrenal vein - bilateral Fluoroscopic angiogram W contrast IV"
5956,"37940-4","Adrenal vein - right Fluoroscopic angiogram W contrast IV"
5957,"58746-9","AV fistula Fluoroscopic angiogram W contrast IV"
5958,"24569-6","AV shunt Fluoroscopic angiogram W contrast IV"
5959,"37411-6","Azygos vein Fluoroscopic angiogram W contrast IV"
5960,"24573-8","Biliary ducts and Gallbladder X-ray W contrast IV"
5961,"37195-5","Cerebral vein Fluoroscopic angiogram W contrast IV"
5962,"30819-7","Epidural veins Fluoroscopic angiogram W contrast IV"
5963,"39055-9","Extremity veins Fluoroscopic angiogram W contrast IV"
5964,"37412-4","Extremity veins - bilateral Fluoroscopic angiogram W contrast IV"
5965,"37413-2","Extremity veins - left Fluoroscopic angiogram W contrast IV"
5966,"37950-3","Extremity veins - right Fluoroscopic angiogram W contrast IV"
5967,"42157-8","Extremity vessels Fluoroscopic angiogram W contrast IV"
5968,"37416-5","Femoral vein Fluoroscopic angiogram W contrast IV"
5969,"39093-0","Hepatic veins Fluoroscopic angiogram W contrast IV"
5970,"37421-5","Inferior mesenteric vein Fluoroscopic angiogram W contrast IV"
5971,"37419-9","Intraosseous veins Fluoroscopic angiogram W contrast IV"
5972,"37197-1","Jugular vein Fluoroscopic angiogram W contrast IV"
5973,"37420-7","Jugular vein - left Fluoroscopic angiogram W contrast IV"
5974,"37954-5","Jugular vein - right Fluoroscopic angiogram W contrast IV"
5975,"37607-9","Kidney X-ray W contrast IV"
5976,"24788-2","Kidney - bilateral X-ray W contrast IV"
5977,"37414-0","Lower extremity veins - bilateral Fluoroscopic angiogram W contrast IV"
5978,"37196-3","Lower extremity veins - left Fluoroscopic angiogram W contrast IV"
5979,"37767-1","Lower extremity veins - right Fluoroscopic angiogram W contrast IV"
5980,"37574-1","Lower extremity vessels Fluoroscopic angiogram W contrast IV"
5981,"30825-4","Orbit veins Fluoroscopic angiogram W contrast IV"
5982,"37422-3","Orbit veins - left Fluoroscopic angiogram W contrast IV"
5983,"37958-6","Orbit veins - right Fluoroscopic angiogram W contrast IV"
5984,"30852-8","Peripheral veins - bilateral Fluoroscopic angiogram W contrast IV"
5985,"24685-0","Peripheral veins Fluoroscopic angiogram W contrast IV"
5986,"69250-9","Portal vein Fluoroscopic angiogram W contrast IV"
5987,"30847-8","Renal vein Fluoroscopic angiogram W contrast IV"
5988,"30846-0","Renal vein - bilateral Fluoroscopic angiogram W contrast IV"
5989,"37423-1","Renal vein - left Fluoroscopic angiogram W contrast IV"
5990,"37959-4","Renal vein - right Fluoroscopic angiogram W contrast IV"
5991,"30827-0","Sagittal sinus vein Fluoroscopic angiogram W contrast IV"
5992,"65803-9","Sagittal sinus vein - left Fluoroscopic angiogram W contrast IV"
5993,"65802-1","Sagittal sinus and Jugular veins - left Fluoroscopic angiogram W contrast IV"
